"Dwellings Location on Census Night","2122926","Three or more family household",0
"Dwellings Location on Census Night","2122926","Lone person household",52
"Dwellings Location on Census Night","2122926","Group household",5
"Dwellings Location on Census Night","2122926","Visitors only",0
"Dwellings Location on Census Night","2122926","Other non-classifiable",3
"Dwellings Location on Census Night","2122926","Not applicable",11
"Dwellings Location on Census Night","2122927","One family household with only family members present",122
"Dwellings Location on Census Night","2122927","One family household with non-family members present",0
"Dwellings Location on Census Night","2122927","Two family household",3
"Dwellings Location on Census Night","2122927","Three or more family household",0
"Dwellings Location on Census Night","2122927","Lone person household",47
"Dwellings Location on Census Night","2122927","Group household",3
"Dwellings Location on Census Night","2122927","Visitors only",0
"Dwellings Location on Census Night","2122927","Other non-classifiable",12
"Dwellings Location on Census Night","2122927","Not applicable",17
"Dwellings Location on Census Night","2122928","One family household with only family members present",107
"Dwellings Location on Census Night","2122928","One family household with non-family members present",4
"Dwellings Location on Census Night","2122928","Two family household",0
"Dwellings Location on Census Night","2122928","Three or more family household",0
"Dwellings Location on Census Night","2122928","Lone person household",22
"Dwellings Location on Census Night","2122928","Group household",6
"Dwellings Location on Census Night","2122928","Visitors only",0
"Dwellings Location on Census Night","2122928","Other non-classifiable",4
"Dwellings Location on Census Night","2122928","Not applicable",13
"Dwellings Location on Census Night","2122929","One family household with only family members present",126
"Dwellings Location on Census Night","2122929","One family household with non-family members present",3
"Dwellings Location on Census Night","2122929","Two family household",5
"Dwellings Location on Census Night","2122929","Three or more family household",0
"Dwellings Location on Census Night","2122929","Lone person household",38
"Dwellings Location on Census Night","2122929","Group household",3
"Dwellings Location on Census Night","2122929","Visitors only",0
"Dwellings Location on Census Night","2122929","Other non-classifiable",12
"Dwellings Location on Census Night","2122929","Not applicable",7
"Dwellings Location on Census Night","2122930","One family household with only family members present",109
"Dwellings Location on Census Night","2122930","One family household with non-family members present",5
"Dwellings Location on Census Night","2122930","Two family household",0
"Dwellings Location on Census Night","2122930","Three or more family household",0
"Dwellings Location on Census Night","2122930","Lone person household",42
"Dwellings Location on Census Night","2122930","Group household",5
"Dwellings Location on Census Night","2122930","Visitors only",0
"Dwellings Location on Census Night","2122930","Other non-classifiable",6
"Dwellings Location on Census Night","2122930","Not applicable",20
"Dwellings Location on Census Night","2122931","One family household with only family members present",75
"Dwellings Location on Census Night","2122931","One family household with non-family members present",0
"Dwellings Location on Census Night","2122931","Two family household",0
"Dwellings Location on Census Night","2122931","Three or more family household",0
"Dwellings Location on Census Night","2122931","Lone person household",24
"Dwellings Location on Census Night","2122931","Group household",3
"Dwellings Location on Census Night","2122931","Visitors only",0
"Dwellings Location on Census Night","2122931","Other non-classifiable",3
